StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,EngagementScore,AcademicIndex,MotivationEngagementRatio,Cluster,PCA1,PCA2,PCA3,ClusterLabel
25,68,1,1,0,1,0,22,1,2,1,98,47,1,0,3,33.666666666666664,44.5,0.0,3,-0.2235627691536514,-2.163771832319559,1.5001861930405636,Growth Potential
25,68,1,0,0,1,0,22,1,2,1,98,47,1,0,3,33.666666666666664,44.5,0.0,3,-0.2235627691536514,-2.163771832319559,1.5001861930405636,Growth Potential
10,98,1,0,0,0,0,21,1,15,1,90,52,1,2,3,35.333333333333336,49.0,0.0,3,0.6667321570768961,-1.9358604964589585,1.5384148031202993,Growth Potential
10,98,1,0,0,0,0,22,1,12,1,91,46,1,2,3,34.666666666666664,47.199999999999996,0.0,3,0.2708407211779464,-2.079625500364665,1.6743570366833143,Growth Potential
10,98,0,1,0,1,0,21,1,15,1,90,52,1,2,3,35.333333333333336,49.0,0.0,3,0.6667321570768961,-1.9358604964589585,1.5384148031202993,Growth Potential
10,98,0,1,0,1,0,22,1,12,1,91,46,1,2,3,34.666666666666664,47.199999999999996,0.0,3,0.2708407211779464,-2.079625500364665,1.6743570366833143,Growth Potential
7,93,2,1,2,1,0,21,1,9,0,98,57,1,1,2,35.666666666666664,47.8,1.0,3,0.6003545258643832,-2.1333265344906085,-0.934854550414011,Growth Potential
7,93,2,1,2,1,0,21,2,18,0,94,73,0,0,1,37.333333333333336,52.599999999999994,2.0,3,1.6777364668764518,-1.6856570038973373,-1.5591198146330627,Growth Potential
10,100,1,0,0,1,0,25,1,16,1,98,85,1,2,0,38.333333333333336,59.5,0.0,1,2.7594980338228563,-0.932567752763257,0.8438918810477536,Consistent Learners
9,89,0,0,2,1,0,21,0,6,1,84,87,1,0,0,30.333333333333332,56.4,2.0,1,0.7902443101708146,0.16116162721855748,-0.16698334780990431,Consistent Learners
9,89,0,0,2,1,0,22,1,1,1,72,48,1,1,3,24.666666666666668,44.7,1.0,0,-1.9997484136697425,-0.6154061573240367,0.35947449469055837,High Achievers
13,62,1,1,1,1,1,20,3,14,0,85,90,1,1,0,33.0,50.8,0.5,3,0.6342114185186271,-1.2669461464847949,-2.6700342331779714,Growth Potential
13,62,1,1,1,1,1,28,0,5,0,54,75,0,0,1,19.666666666666668,46.3,1.0,0,-2.6399328868381096,0.6465271428849619,-1.3922547344915552,High Achievers
13,62,1,1,1,1,1,18,3,13,0,86,66,0,2,2,33.0,43.599999999999994,0.3333333333333333,3,-0.42881036323727006,-2.3955010346260432,-2.1552846564644996,Growth Potential
13,62,1,1,1,1,1,18,2,0,0,55,77,1,2,1,18.333333333333332,46.89999999999999,0.3333333333333333,0,-2.819415051541383,0.800898913359158,-2.1796636095072626,High Achievers
13,62,0,0,2,1,1,20,3,14,0,85,90,1,1,0,33.0,50.8,1.0,3,0.6369829344710691,-1.2875531929424318,-3.1155814026730932,Growth Potential
13,62,0,0,2,1,1,28,0,5,0,54,75,0,0,1,19.666666666666668,46.3,2.0,0,-2.637161370885668,0.6259200964273253,-1.8378019039866766,High Achievers
13,62,0,0,2,1,1,18,3,13,0,86,66,0,2,2,33.0,43.599999999999994,0.6666666666666666,3,-0.426038847284828,-2.41610808108368,-2.600831825959621,Growth Potential
13,62,0,0,2,1,1,18,2,0,0,55,77,1,2,1,18.333333333333332,46.89999999999999,0.6666666666666666,0,-2.816643535588941,0.7802918669015213,-2.6252107790023844,High Achievers
35,63,2,1,0,1,1,23,2,5,0,92,74,1,2,1,32.333333333333336,55.099999999999994,0.0,1,1.1001233981233678,-0.4377362596630205,-0.35693151413984436,Consistent Learners
35,63,2,1,0,1,1,19,1,12,0,68,55,1,0,2,26.666666666666668,49.4,0.0,0,-0.7742034578300977,-0.08319213191942446,0.4890625466820891,High Achievers
30,92,1,1,1,1,1,22,2,15,0,58,61,1,0,2,24.333333333333332,57.89999999999999,1.0,2,-0.01627427518351047,1.5971003317573695,0.33160864516978894,At-Risk Students
7,88,2,1,1,1,0,22,0,8,1,64,85,1,1,0,24.333333333333332,54.7,0.5,2,-0.6254943205279071,0.9542822882746982,0.1047395357060287,At-Risk Students
7,88,2,1,1,1,0,21,3,15,0,65,64,0,2,2,26.666666666666668,48.4,0.3333333333333333,0,-0.9962592744310623,-0.49541059346208904,-1.5443062962759493,High Achievers
9,90,1,1,1,1,1,19,0,8,1,95,73,0,0,1,34.666666666666664,52.5,1.0,1,1.058420197190079,-1.1855431999332477,0.6659405559397221,Consistent Learners
9,90,1,1,1,1,1,29,1,15,1,70,82,0,1,1,28.666666666666668,55.2,0.5,2,0.31746987403804194,0.2250651444809379,0.06819983228239514,At-Risk Students
9,90,2,1,0,1,1,19,0,8,1,95,73,0,0,1,34.666666666666664,52.5,0.0,1,1.0556486812376369,-1.164936153475611,1.111487725434844,Consistent Learners
9,90,2,1,0,1,1,29,1,15,1,70,82,0,1,1,28.666666666666668,55.2,0.0,2,0.31469835808559987,0.2456721909385746,0.5137470017775168,At-Risk Students
25,79,0,1,1,1,1,21,3,17,1,88,92,0,2,0,35.333333333333336,61.3,0.3333333333333333,1,2.5518429347298563,-0.16331553004288857,-0.32780656164309624,Consistent Learners
25,79,0,1,1,1,1,28,1,15,1,89,45,0,2,3,35.0,47.2,0.3333333333333333,3,0.4027093550676204,-2.137259467438036,1.4060722755486639,Growth Potential
25,79,1,0,0,0,1,21,3,17,1,88,92,0,2,0,35.333333333333336,61.3,0.0,1,2.549071418777414,-0.1427084835852519,0.11774060785202545,Consistent Learners
25,79,1,0,0,0,1,28,1,15,1,89,45,0,2,3,35.0,47.2,0.0,3,0.39993783911517844,-2.116652420980399,1.8516194450437855,Growth Potential
30,71,0,0,0,1,0,27,0,8,0,96,45,0,2,3,34.666666666666664,46.8,0.0,3,0.2921977250718111,-2.0485103791095893,0.9774699816580804,Growth Potential
30,71,2,0,0,1,0,27,0,8,0,96,45,0,2,3,34.666666666666664,46.8,0.0,3,0.2921977250718111,-2.0485103791095893,0.9774699816580804,Growth Potential
13,66,1,1,0,1,0,22,2,13,0,95,44,1,0,3,36.0,38.2,0.0,3,-0.6248383263905954,-3.557581654173036,-0.6192168202640935,Growth Potential
13,66,1,1,0,1,0,25,3,14,1,93,57,1,2,2,36.0,42.099999999999994,0.0,3,-0.10805863705624069,-3.177702411890491,-0.17094350813848067,Growth Potential
28,65,1,0,2,0,0,24,0,1,1,97,94,1,2,0,33.0,58.900000000000006,0.6666666666666666,1,1.6835122755511573,-0.06242136163601921,-0.23610435976541977,Consistent Learners
24,83,0,0,1,1,1,20,0,13,1,76,73,1,1,1,30.0,56.4,0.5,1,0.7591317915208703,0.22951240131387105,1.171655572038905,Consistent Learners
24,83,0,0,1,1,1,29,3,10,1,51,100,0,1,0,20.666666666666668,64.5,0.5,2,0.19466560348809633,3.0674228451498458,-0.4512854152438226,At-Risk Students
24,83,1,0,2,1,1,20,0,13,1,76,73,1,1,1,30.0,56.4,1.0,1,0.7619033074733123,0.20890535485623432,0.7261084025437832,Consistent Learners
24,83,1,0,2,1,1,29,3,10,1,51,100,0,1,0,20.666666666666668,64.5,1.0,2,0.1974371194405383,3.046815798692209,-0.8968325847389442,At-Risk Students
32,91,1,1,1,1,0,19,0,9,0,81,45,1,1,3,30.0,53.6,0.5,3,0.3773487749033533,-0.0918609321214206,1.379143170665763,Growth Potential
6,76,1,1,1,1,1,29,0,1,0,81,94,0,2,0,27.333333333333332,53.400000000000006,0.3333333333333333,2,-0.2274686703520618,0.1549721682542635,-1.8013400651071123,At-Risk Students
26,79,2,1,2,1,0,29,0,0,1,73,65,0,2,2,24.666666666666668,53.6,0.6666666666666666,0,-0.7092420361712118,0.7052917830449493,0.7958148208702925,High Achievers
26,79,2,1,2,1,0,19,2,4,0,93,89,1,0,0,32.333333333333336,60.8,2.0,1,1.9245477645101645,0.4901721844731699,-1.4278515093669795,Consistent Learners
26,79,2,1,2,1,0,18,2,5,0,82,89,1,2,0,29.0,60.8,0.6666666666666666,1,1.2487230605074786,0.96884197281216,-1.5444362854890918,Consistent Learners
26,79,2,1,2,1,0,28,1,2,0,83,93,1,1,0,28.333333333333332,62.0,1.0,1,1.2852596731385615,1.356501492457957,-1.2799799328366208,Consistent Learners
26,79,2,1,2,1,0,21,3,3,0,60,74,0,2,1,21.0,56.3,0.6666666666666666,2,-0.920559840412255,1.7489699321033958,-1.5413289892527138,At-Risk Students
32,64,2,1,0,0,0,18,2,20,1,58,41,1,2,3,26.333333333333332,44.3,0.0,0,-1.6112689937626257,-0.9794481201937093,1.4514422625700465,High Achievers
32,64,2,1,0,0,0,19,3,0,1,95,41,0,2,3,32.0,44.3,0.0,3,-0.5557003162978833,-2.044224907033925,1.1446920668136267,Growth Potential
32,64,2,1,0,0,0,27,1,11,1,65,99,0,2,0,25.666666666666668,61.7,0.0,2,0.7320204606716578,1.730557342542994,0.3833328129790509,At-Risk Students
32,64,2,1,0,0,0,19,3,0,0,50,54,1,2,3,16.666666666666668,48.2,0.0,0,-2.9014205562921576,1.3827775835402691,-0.40170554033843153,High Achievers
12,97,1,1,1,0,1,29,2,6,1,64,42,1,1,3,23.666666666666668,46.5,0.5,0,-1.9073356494626572,-0.13735559765522484,1.0802107553148108,High Achievers
12,97,0,1,1,1,1,29,2,6,1,64,42,1,1,3,23.666666666666668,46.5,0.5,0,-1.9073356494626572,-0.13735559765522484,1.0802107553148108,High Achievers
7,68,1,0,1,1,0,22,2,17,0,99,80,0,0,1,38.666666666666664,47.2,1.0,3,1.1867409692629072,-2.7605015029817452,-2.157067081146985,Growth Potential
7,68,1,0,1,1,0,23,1,6,1,90,83,0,2,1,32.333333333333336,48.099999999999994,0.3333333333333333,3,-0.017764769453007243,-1.618723349346255,-0.8852717676889442,Growth Potential
24,85,0,1,1,1,1,21,0,9,1,62,53,1,2,3,24.0,51.0,0.3333333333333333,0,-1.2053997759601425,0.47043772892916974,1.6328294264228724,High Achievers
24,85,0,1,1,1,1,29,2,14,0,99,62,0,2,2,37.666666666666664,53.7,0.3333333333333333,1,1.8921106097663554,-1.6410768565952338,-0.31117920622982986,Consistent Learners
24,85,0,1,1,1,1,24,1,13,0,77,48,0,2,3,30.0,49.5,0.3333333333333333,3,-0.20890853547325094,-0.8325169104573127,0.29767550916599894,Growth Potential
11,75,2,0,1,1,0,18,1,18,1,78,92,1,0,0,32.333333333333336,54.5,1.0,1,0.9741365323201142,-0.5075817049529133,-0.5179922440595551,Consistent Learners
11,75,1,0,1,0,0,18,1,18,1,78,92,1,0,0,32.333333333333336,54.5,1.0,1,0.9741365323201142,-0.5075817049529133,-0.5179922440595551,Consistent Learners
35,67,2,1,0,1,1,23,3,17,1,58,66,1,2,2,25.333333333333332,53.89999999999999,0.0,2,-0.40146116749462235,0.6164207770243707,0.810180310412299,At-Risk Students
12,90,1,1,0,1,0,21,3,20,1,59,53,0,2,3,26.666666666666668,47.7,0.0,0,-1.112517089502294,-0.5916314000006712,0.6804230371170763,High Achievers
12,90,1,1,0,1,0,22,2,17,0,61,98,0,2,0,26.0,61.2,0.0,2,0.7139305150365376,1.5843934632982648,-1.245439720018792,At-Risk Students
12,90,1,1,0,1,0,29,3,17,0,58,96,1,0,0,25.0,60.599999999999994,0.0,2,0.495331927467283,1.7893323945941653,-1.413590361663972,At-Risk Students
12,90,1,1,0,1,0,19,3,12,0,92,54,1,0,3,34.666666666666664,48.0,0.0,3,0.5148186311184205,-1.8424758203372502,-0.38269426311459764,Growth Potential
12,90,1,1,0,1,0,27,2,19,1,52,86,1,0,0,24.0,57.6,0.0,2,-0.17709758325484906,1.5127090655136788,0.3039714616589114,At-Risk Students
12,90,1,1,0,1,0,18,0,9,1,67,67,0,1,2,25.666666666666668,51.9,0.0,0,-0.768696792063222,0.34351852057850857,1.326601775821937,High Achievers
12,90,1,1,0,1,0,23,2,5,0,50,43,1,0,3,18.333333333333332,44.7,0.0,0,-3.133939437050262,0.6869170730910471,0.1107787014589528,High Achievers
12,90,1,1,0,1,0,24,0,20,0,95,43,1,2,3,38.333333333333336,44.7,0.0,3,0.6602639843595405,-3.0652112993043903,0.7389554751507834,Growth Potential
12,90,2,0,0,1,0,21,3,20,1,59,53,0,2,3,26.666666666666668,47.7,0.0,0,-1.112517089502294,-0.5916314000006712,0.6804230371170763,High Achievers
12,90,2,0,0,1,0,22,2,17,0,61,98,0,2,0,26.0,61.2,0.0,2,0.7139305150365376,1.5843934632982648,-1.245439720018792,At-Risk Students
12,90,2,0,0,1,0,29,3,17,0,58,96,1,0,0,25.0,60.599999999999994,0.0,2,0.495331927467283,1.7893323945941653,-1.413590361663972,At-Risk Students
12,90,2,0,0,1,0,19,3,12,0,92,54,1,0,3,34.666666666666664,48.0,0.0,3,0.5148186311184205,-1.8424758203372502,-0.38269426311459764,Growth Potential
12,90,2,0,0,1,0,27,2,19,1,52,86,1,0,0,24.0,57.6,0.0,2,-0.17709758325484906,1.5127090655136788,0.3039714616589114,At-Risk Students
12,90,2,0,0,1,0,18,0,9,1,67,67,0,1,2,25.666666666666668,51.9,0.0,0,-0.768696792063222,0.34351852057850857,1.326601775821937,High Achievers
12,90,2,0,0,1,0,23,2,5,0,50,43,1,0,3,18.333333333333332,44.7,0.0,0,-3.133939437050262,0.6869170730910471,0.1107787014589528,High Achievers
12,90,2,0,0,1,0,24,0,20,0,95,43,1,2,3,38.333333333333336,44.7,0.0,3,0.6602639843595405,-3.0652112993043903,0.7389554751507834,Growth Potential
27,60,2,0,2,1,0,28,1,4,1,59,63,1,1,2,21.333333333333332,47.7,1.0,0,-2.1189895667230023,0.453641168596458,-0.04685739727256212,High Achievers
27,60,2,0,2,1,0,27,2,14,1,86,98,1,2,0,33.666666666666664,58.2,0.6666666666666666,1,1.7917069092605125,-0.3461320755527667,-1.1737211355174098,Consistent Learners
27,60,2,0,0,1,0,28,1,4,1,59,63,1,1,2,21.333333333333332,47.7,0.0,0,-2.1245325986278862,0.49485526151173154,0.8442369417176813,High Achievers
27,60,2,0,0,1,0,27,2,14,1,86,98,1,2,0,33.666666666666664,58.2,0.0,1,1.7861638773556283,-0.30491798263749337,-0.2826267965271665,Consistent Learners
10,75,2,1,1,1,1,27,1,7,1,82,88,1,2,0,30.0,52.9,0.3333333333333333,1,0.2257188909185749,-0.45453303957145663,-0.6015260679138188,Consistent Learners
10,75,2,1,1,1,1,21,0,1,1,67,100,1,0,0,23.0,56.5,1.0,2,-0.5937466148775313,1.5142174125083228,-0.5060099273658722,At-Risk Students
10,75,1,1,1,1,1,27,1,7,1,82,88,1,2,0,30.0,52.9,0.3333333333333333,1,0.2257188909185749,-0.45453303957145663,-0.6015260679138188,Consistent Learners
10,75,1,1,1,1,1,21,0,1,1,67,100,1,0,0,23.0,56.5,1.0,2,-0.5937466148775313,1.5142174125083228,-0.5060099273658722,At-Risk Students
5,97,0,1,1,1,0,20,3,8,1,84,46,0,0,3,31.0,44.9,1.0,3,-0.6993838982702915,-1.7041242716339309,0.3753873144013846,Growth Potential
10,91,2,1,1,1,1,27,3,1,1,89,71,1,0,1,30.333333333333332,52.6,1.0,3,0.2862581056250453,-0.4386071243947323,-0.16318890751948456,Growth Potential
29,81,1,1,1,0,0,19,2,13,0,81,79,0,1,1,31.333333333333332,59.60000000000001,0.5,1,1.562740653331053,0.4695516118207718,-0.5586514968284002,Consistent Learners
29,81,1,1,1,0,0,20,0,16,0,68,59,1,2,2,28.0,53.60000000000001,0.3333333333333333,0,0.002656483422247237,0.17495640196205348,0.47732536737188536,High Achievers
28,96,2,0,2,0,0,25,3,15,0,90,82,1,1,1,35.0,64.6,1.0,1,2.992196316019254,0.5201976572234006,-0.8950077205356004,Consistent Learners
35,91,1,1,0,1,1,18,1,12,0,100,62,1,1,2,37.333333333333336,59.89999999999999,0.0,1,2.725954922387818,-0.49563510483467743,1.3094504868925683,Consistent Learners
35,91,1,1,0,1,1,24,0,13,0,67,51,1,2,3,26.666666666666668,56.599999999999994,0.0,2,0.1653114448324878,0.9297270875837809,1.7845614843138553,At-Risk Students
35,91,1,1,0,1,1,26,3,8,1,72,40,1,1,3,27.0,53.3,0.0,0,-0.21015233966603475,0.339315914259157,2.3225828581172623,High Achievers
35,91,1,1,0,1,1,24,0,10,1,56,94,0,1,0,22.333333333333332,69.5,0.0,2,1.1794890082240514,3.6526210968075086,1.9682466777692278,At-Risk Students
35,91,1,1,0,1,1,29,0,0,1,62,94,1,2,0,21.0,69.5,0.0,2,0.8781618975202649,3.8291481772219935,1.9016258559552426,At-Risk Students
35,91,1,1,0,1,1,29,1,18,1,77,45,1,1,3,32.0,54.8,0.0,1,0.9500694077853061,-0.3094298208755153,2.863201645755264,Consistent Learners
7,89,0,1,1,1,1,22,3,5,1,80,83,1,2,1,28.666666666666668,54.4,0.3333333333333333,1,0.19576650630343684,-0.016836454617976185,-0.7877335795872857,Consistent Learners
7,89,0,1,1,1,1,24,3,18,1,55,49,0,2,3,24.666666666666668,44.2,0.3333333333333333,0,-2.0121070425442222,-0.7859291813291088,0.0096783146978922,High Achievers
9,88,1,1,1,1,0,27,1,2,0,50,99,1,2,0,17.333333333333332,59.7,0.3333333333333333,2,-1.2246037217875385,2.9344033710460624,-1.6888373621987944,At-Risk Students
32,83,1,1,1,0,0,25,2,3,1,98,55,1,0,2,34.0,54.2,1.0,1,1.2580821610357062,-0.7742358649792038,1.4674434038051853,Consistent Learners
32,83,1,1,1,0,0,20,1,1,0,60,97,1,1,0,20.333333333333332,66.8,0.5,2,0.4441397058165925,3.586423467051535,-0.4962387024471305,At-Risk Students
32,83,1,1,1,0,0,29,0,8,0,57,80,1,0,1,21.666666666666668,61.7,1.0,2,-0.02044329968576977,2.679686033695035,0.28264514236914645,At-Risk Students
32,83,1,1,1,0,0,26,1,9,1,86,62,1,0,2,32.0,56.3,1.0,1,1.1728830051850643,-0.07423172006214473,1.612185902534642,Consistent Learners
5,73,0,1,2,1,1,29,1,0,1,54,79,1,2,1,18.333333333333332,47.599999999999994,0.6666666666666666,0,-2.799550901198627,0.8550692967617767,-1.2375437116487733,High Achievers
5,73,0,1,2,1,1,23,2,9,1,73,96,1,2,0,27.666666666666668,52.699999999999996,0.6666666666666666,2,-0.22793121851189854,-0.1250293147687072,-1.9023035546095168,At-Risk Students
5,73,0,1,2,1,1,21,2,11,1,94,60,1,1,2,35.333333333333336,41.9,1.0,3,-0.2940309002942614,-3.057162162242605,-0.964295365828391,Growth Potential
39,78,1,0,1,1,1,27,1,15,1,79,40,1,1,3,31.666666666666668,51.0,0.5,3,0.35951815737756543,-0.8408645576219821,2.2910302424726887,Growth Potential
39,78,1,0,1,1,1,22,0,7,1,64,100,1,2,0,24.0,69.0,0.3333333333333333,2,1.4300312062137175,3.174933118078967,1.093912450984499,At-Risk Students
16,85,2,1,0,1,0,22,1,18,0,99,68,0,2,2,39.0,52.3,0.0,3,1.9176141946885696,-2.0828281215234057,-0.12180417377300339,Growth Potential
16,85,2,1,0,1,0,29,0,14,0,94,80,1,1,1,36.0,55.9,0.0,1,1.8509791250389787,-0.9134897167086327,-0.05774420001176956,Consistent Learners
6,66,1,1,0,1,1,22,2,7,1,95,71,0,1,1,34.333333333333336,43.5,0.0,3,-0.2576476413951031,-2.608100496848793,-0.5338773357028813,Growth Potential
6,66,1,1,0,1,1,24,3,15,1,54,41,0,2,3,23.333333333333332,34.5,0.0,0,-3.6463649851690043,-2.0064295666794583,-0.23180450590329113,High Achievers
6,66,1,1,0,1,1,25,0,9,1,64,66,1,2,2,24.666666666666668,42.0,0.0,0,-2.3844976528439363,-1.077844694436195,0.118385774011204,High Achievers
36,89,0,1,0,1,1,22,0,14,1,79,63,1,2,2,31.333333333333332,60.0,0.0,1,1.5281200151798435,0.5354246614093155,2.6774817559685338,Consistent Learners
36,89,0,1,0,1,1,27,2,1,0,69,79,1,1,1,23.333333333333332,64.8,0.0,2,0.7463421298622334,2.7697134977804554,0.505303536152105,At-Risk Students
5,93,0,0,1,1,1,28,2,7,1,63,61,1,1,2,23.666666666666668,48.2,0.5,0,-1.6655107154972255,0.07462024086259585,0.10806656447886194,High Achievers
5,93,0,0,1,1,1,27,1,18,0,59,74,1,2,1,25.666666666666668,52.099999999999994,0.3333333333333333,0,-0.698519939640559,0.2815488191174988,-1.088054892586802,High Achievers
5,93,0,0,1,1,1,27,1,13,1,62,56,1,1,2,25.333333333333332,46.7,0.5,0,-1.567893192151216,-0.4286939760929666,0.5527481562327545,High Achievers
5,93,0,0,1,1,1,24,3,5,1,87,81,1,1,1,31.0,54.2,0.5,1,0.623978790480035,-0.40778998768806174,-0.64683249886164,Consistent Learners
10,65,2,0,1,1,0,20,1,13,1,71,95,1,2,0,28.333333333333332,52.0,0.3333333333333333,2,-0.19270005355997008,-0.3024499540382742,-1.1220283898292744,At-Risk Students
10,65,2,0,1,1,0,20,2,9,0,73,57,1,2,2,27.333333333333332,40.599999999999994,0.3333333333333333,3,-1.9907896274241246,-1.783573636337511,-1.7165073012083525,Growth Potential
13,78,2,0,2,1,0,26,1,11,1,61,54,1,2,3,24.333333333333332,44.8,0.6666666666666666,0,-2.01811524397771,-0.6108445542906359,0.0045290653061444575,High Achievers
9,81,1,1,1,1,0,18,1,20,0,95,83,1,2,1,38.333333333333336,52.8,0.3333333333333333,1,1.8634752223401194,-1.9460749205059233,-1.4470577468950916,Consistent Learners
9,81,1,1,1,1,0,22,3,4,1,77,75,1,2,1,27.333333333333332,50.400000000000006,0.3333333333333333,0,-0.6245793982774315,-0.3712853807301483,-0.7788751620845626,High Achievers
9,81,1,1,1,1,0,22,3,20,0,100,65,0,2,2,40.0,47.400000000000006,0.3333333333333333,3,1.4441289165500204,-3.0933425911334025,-1.6412928616891376,Growth Potential
29,60,2,0,1,1,1,25,0,17,1,77,43,0,0,3,31.666666666666668,42.5,1.0,3,-0.8553578423494334,-2.0877846232356725,1.4038582317896917,Growth Potential
29,60,2,0,1,1,1,24,3,5,0,50,90,1,2,0,18.333333333333332,56.6,0.3333333333333333,2,-1.3508410067549603,2.2748095774885235,-1.9909607714547999,At-Risk Students
29,60,2,0,1,1,1,29,0,8,1,64,90,0,2,0,24.333333333333332,56.6,0.3333333333333333,2,-0.2860532760036638,1.2025526032654241,0.1496573554548842,At-Risk Students
11,68,1,1,1,1,1,22,1,5,1,69,98,0,2,0,25.0,54.199999999999996,0.3333333333333333,2,-0.5376936634582985,0.6427875977974684,-1.0546600074499692,At-Risk Students
11,68,2,1,2,0,1,22,1,5,1,69,98,0,2,0,25.0,54.199999999999996,0.6666666666666666,2,-0.5349221475058563,0.6221805513398316,-1.5002071769450909,At-Risk Students
38,98,1,0,1,1,0,18,0,5,1,74,86,0,2,0,26.666666666666668,70.4,0.3333333333333333,2,2.1053922179136357,2.9312839582370964,2.0865782430823137,At-Risk Students
38,98,1,0,1,1,0,22,2,14,0,75,56,1,1,2,29.666666666666668,61.400000000000006,0.5,1,1.4956694954437153,1.1166340195688331,1.0710374396266562,Consistent Learners
38,98,1,0,1,1,0,28,2,12,0,51,80,0,0,1,21.0,68.6,1.0,2,0.888658018126066,3.833747030325982,0.5145837613756621,At-Risk Students
38,98,1,0,1,1,0,26,3,19,1,86,77,1,2,1,35.333333333333336,67.7,0.3333333333333333,1,3.4762133594207927,0.8785205022953202,1.4107777251175369,Consistent Learners
9,93,0,1,1,1,1,29,0,8,1,84,72,0,2,1,31.0,53.099999999999994,0.3333333333333333,3,0.39808196178294336,-0.5508991809302491,0.6765289941476292,Growth Potential
6,80,1,1,0,1,1,19,1,7,0,100,78,1,1,1,35.666666666666664,49.8,0.0,3,0.8973341086345749,-1.8299636851621273,-1.055682143713715,Growth Potential
6,80,1,1,0,1,1,18,0,9,1,80,66,0,1,2,30.0,46.2,0.0,3,-0.7568753333903279,-1.3394547157204553,0.6881821868619774,Growth Potential
30,68,2,1,2,1,0,23,2,19,1,84,42,0,1,3,34.666666666666664,45.0,1.0,3,0.10075719094753573,-2.3791243166029536,0.6563714511299705,Growth Potential
6,92,1,1,1,1,1,20,1,6,1,67,44,1,0,3,24.666666666666668,43.2,1.0,0,-2.1969998458655615,-0.7553848729284725,0.8973453388624325,High Achievers
6,92,1,1,1,1,1,20,0,1,1,70,79,0,2,1,24.0,53.7,0.3333333333333333,0,-0.8798977966904405,0.8047930339486902,0.27376022892151075,High Achievers
6,92,1,1,1,1,1,19,1,8,0,64,43,1,1,3,24.0,42.9,0.5,0,-2.351249013972444,-0.7030744440770668,-0.301905342875247,High Achievers
5,61,1,0,2,1,1,20,2,14,0,71,44,0,2,3,28.333333333333332,33.5,0.6666666666666666,3,-2.8124791564563125,-3.064341621773543,-2.2606073903321837,Growth Potential
5,61,1,0,2,1,1,26,1,15,0,55,90,1,0,0,23.333333333333332,47.3,2.0,0,-1.7555721639781205,0.04342403191838034,-2.9527661114862185,High Achievers
5,61,1,0,2,1,1,19,1,0,1,52,60,1,2,2,17.666666666666668,38.3,0.6666666666666666,0,-4.25299497685179,-0.42058067873550303,-1.2156137861385448,High Achievers
9,67,2,1,1,1,1,27,1,13,0,86,82,0,2,1,33.0,48.3,0.3333333333333333,3,0.19380970765544892,-1.6635142969744883,-1.9485002515166239,Growth Potential
9,67,2,1,1,1,1,22,1,13,0,54,77,1,1,1,22.333333333333332,46.8,0.5,0,-2.0492886432220967,0.13729601159247048,-1.826975848367798,High Achievers
9,67,2,1,1,1,1,22,3,0,1,62,52,1,1,3,21.0,39.3,0.5,0,-3.412791583201552,-0.812118377669098,-0.711000649950608,High Achievers
6,83,1,0,1,1,0,29,1,17,0,77,55,1,0,2,31.333333333333332,43.8,1.0,3,-0.7575031589945174,-1.866649129256926,-0.8107181504242633,Growth Potential
6,83,1,0,1,1,0,27,0,14,1,92,95,1,2,0,35.666666666666664,55.8,0.3333333333333333,1,1.7092956051490429,-1.0419780392151587,-0.3576355819983603,Consistent Learners
6,83,1,0,1,1,0,21,3,8,1,84,100,1,2,0,31.0,57.3,0.3333333333333333,1,1.077935606349884,-0.03374637515723746,-1.4427208215169638,Consistent Learners
30,99,1,0,1,1,1,18,1,6,0,88,62,1,2,2,31.333333333333332,60.3,0.3333333333333333,1,1.5788635670432716,0.5713195177443079,0.7891804881929703,Consistent Learners
30,99,1,0,1,1,1,20,2,9,0,88,44,1,1,3,32.333333333333336,54.900000000000006,0.5,1,1.0382035777592922,-0.36433300066555574,0.9595099205985609,Consistent Learners
30,99,1,0,1,1,1,20,3,10,1,56,93,1,2,0,22.333333333333332,69.6,0.3333333333333333,2,1.217884706883072,3.5084808894964166,0.5637340886676699,At-Risk Students
30,99,1,1,1,1,1,18,1,6,0,88,62,1,2,2,31.333333333333332,60.3,0.3333333333333333,1,1.5788635670432716,0.5713195177443079,0.7891804881929703,Consistent Learners
30,99,1,1,1,1,1,20,2,9,0,88,44,1,1,3,32.333333333333336,54.900000000000006,0.5,1,1.0382035777592922,-0.36433300066555574,0.9595099205985609,Consistent Learners
30,99,1,1,1,1,1,20,3,10,1,56,93,1,2,0,22.333333333333332,69.6,0.3333333333333333,2,1.217884706883072,3.5084808894964166,0.5637340886676699,At-Risk Students
27,76,2,1,1,1,0,28,3,3,0,90,94,0,0,0,31.0,61.8,1.0,1,1.8353785976260917,0.8778379633985869,-1.4720895256251914,Consistent Learners
27,76,2,1,1,1,0,25,0,1,0,63,77,1,0,1,21.333333333333332,56.7,1.0,2,-0.8235831405650567,1.965316057292004,-0.17533681024414396,At-Risk Students
27,76,2,0,1,1,0,28,3,3,0,90,94,0,0,0,31.0,61.8,1.0,1,1.8353785976260917,0.8778379633985869,-1.4720895256251914,Consistent Learners
